2020-10-21 19:25:32	sent: *SEND_MSG,P3_GROUP_24,P3_GROUP_1,please fix your connected message#

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 13:57:42	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 13:57:42	received: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 13:57:42	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 13:57:42	received: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 13:57:42	received: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 13:57:42	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 13:57:42	received: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 13:57:42	received: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 13:57:42	received: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 13:57:42	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 13:57:42	received: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:04:05	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:04:05	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:04:05	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:04:05	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:04:05	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:04:05	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:04:05	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:04:05	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:04:05	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:04:05	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:04:05	received: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:04:05	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:04:05	received: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:04:05	received: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:04:05	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:04:05	received: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:04:05	received: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:04:05	received: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:04:05	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:04:05	received: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:10:12	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:10:12	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:10:12	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:10:12	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:10:12	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:10:12	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:10:12	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:10:12	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:10:12	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:10:12	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:10:12	received: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:10:12	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:10:12	received: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:10:12	received: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:10:12	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:10:12	received: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:10:12	received: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:10:12	received: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:10:12	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:10:12	received: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:16:13	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:16:13	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:16:13	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:16:13	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:16:13	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:16:13	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:16:13	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:16:13	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:16:13	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:16:13	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:16:13	received: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:16:13	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:16:13	received: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:16:13	received: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:16:13	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:16:13	received: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:16:13	received: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:16:13	received: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:16:13	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:16:13	received: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:22:21	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:22:21	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:22:21	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:22:21	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:22:21	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:22:21	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:22:21	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:22:21	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:22:21	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:22:21	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:22:21	received: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:22:21	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:22:21	received: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:22:21	received: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:22:21	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:22:21	received: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:22:21	received: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:22:21	received: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:22:21	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:22:21	received: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:23:15	received: *SEND_MSG,P3_GROUP_1,P3_GROUP_40,Hello from RVK, If you recv this msg please send a message back to me :)#
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:28:25	sent: *SEND_MSG,P3_GROUP_1,P3_GROUP_40,Hello from RVK, If you recv this msg please send a message back to me :)#
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:28:25	received: *SEND_MSG,P3_GROUP_1,P3_GROUP_40,Hello from RVK If you recv this msg please send a message back to me :)#
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:34:31	sent: *SEND_MSG,P3_GROUP_1,P3_GROUP_40,Hello from RVK If you recv this msg please send a message back to me :)#
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:34:31	received: *SEND_MSG,P3_GROUP_1,P3_GROUP_40,Hello from RVK If you recv this msg please send a message back to me :)#
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:40:37	sent: *SEND_MSG,P3_GROUP_1,P3_GROUP_40,Hello from RVK If you recv this msg please send a message back to me :)#
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,NUMBER,
d98a07f84921b24ee30f86fd8cd85c3c#
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,NUMBER,
5a6f972f80665bd21d1848ff6f768469#
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,NUMBER,
3ca14c518d1bf901acc339e7c9cd6d7f#
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,ORACLE,

Blessent mon cœur d’une langueur monotone. #
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,NUMBER,
21582c6c30be1217322cdb9aebaf4a59#
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,ORACLE,

“The most likely way for the world to be destroyed most experts agree is by accident. 
That’s where we come in: we’re computer professionals. We cause accidents.”
– Nathaniel Borenstein #
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,ORACLE,

The Internet Oracle has pondered your question deeply. Your question was:
  Did you say "Watch the sheeps" or "Wash the sheets"? How can I know
  which is which? 
And in response thus spake the Oracle:
  The sheep are the ones that object when you try to make them fit into
  the washing machine. #
2020-10-23 14:40:37	received: *SEND_MSG,P3_GROUP_1,P3_GROUP_40,Hello from RVK If you recv this msg please send a message back to me :)#
2020-10-23 14:46:43	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
abcc7832a1bfe0a79b84a31494c6379b#
2020-10-23 14:46:43	sent: *SEND_MSG,P3_GROUP_1,ORACLE,

“Imagination is more important than knowledge.  For knowledge is limited whereas 
 imagination embraces the entire world stimulating progress giving birth to evolution.”
— Albert Einstein #
2020-10-23 14:46:43	sent: *SEND_MSG,P3_GROUP_1,NUMBER,
